,Year,Month,Day,State,Latitude,Longitude,postcode,state_code,Suburb,combined_location
255,2001,1,25,Queensland,-28.235614,152.716358,4310,QLD,Maroon,"Maroon, 4310, QLD"
256,1979,3,3,Queensland,-13.884489,143.273785,4892,QLD,Coen,"Coen, 4892, QLD"
257,2013,5,8,Queensland,-13.961293,143.20959,4892,QLD,Coen,"Coen, 4892, QLD"
258,2000,1,1,Queensland,-16.848106,145.677601,4871,QLD,Macalister Range,"Macalister Range, 4871, QLD"
259,1997,9,24,Queensland,-26.83096,151.927366,4614,QLD,Yarraman,"Yarraman, 4614, QLD"
260,1997,11,11,Queensland,-26.744997,151.901427,4615,QLD,Tarong,"Tarong, 4615, QLD"
261,2012,11,9,Queensland,-25.04661,152.510887,4670,QLD,Kinkuna,"Kinkuna, 4670, QLD"
262,1995,1,27,Queensland,-25.878599,152.639792,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
263,2012,4,22,Queensland,-25.486304,149.658204,4420,QLD,Broadmere,"Broadmere, 4420, QLD"
264,1974,1,1,Queensland,-26.056667,153.042778,4580,QLD,Cooloola,"Cooloola, 4580, QLD"
265,2006,6,8,Queensland,-20.706623,147.65921,4804,QLD,Newlands,"Newlands, 4804, QLD"
266,2000,1,2,Queensland,-24.573889,152.063333,4670,QLD,Mullett Creek,"Mullett Creek, 4670, QLD"
267,1994,9,1,Queensland,-27.456741,152.542741,4311,QLD,Rifle Range,"Rifle Range, 4311, QLD"
268,2008,3,17,Queensland,-24.406405,151.049418,4680,QLD,Boyne Valley,"Boyne Valley, 4680, QLD"
269,1992,5,1,Queensland,-24.440086,151.196903,4680,QLD,Boyne Valley,"Boyne Valley, 4680, QLD"
270,2014,3,17,Queensland,-26.42691,150.05455,4415,QLD,Gurulmundi,"Gurulmundi, 4415, QLD"
271,1970,1,1,Queensland,-17.673333,141.076111,4890,QLD,Normanton,"Normanton, 4890, QLD"
272,1979,1,1,Queensland,-19.260833,147.053889,4810,QLD,Cape Cleveland,"Cape Cleveland, 4810, QLD"
273,2003,1,23,Queensland,-25.376106,152.46421,4650,QLD,Duckinwilla,"Duckinwilla, 4650, QLD"
274,2000,11,8,Queensland,-27.896389,153.391667,4216,QLD,Hollywell,"Hollywell, 4216, QLD"
275,1974,1,1,Queensland,-22.031667,145.984444,4816,QLD,Pentland,"Pentland, 4816, QLD"
276,1992,12,7,Queensland,-27.206737,153.076064,4022,QLD,Rothwell,"Rothwell, 4022, QLD"
277,1993,3,1,Queensland,-20.881667,148.948611,4741,QLD,Seaforth,"Seaforth, 4741, QLD"
278,1950,1,1,Queensland,-21.265,149.151111,4740,QLD,Chelona,"Chelona, 4740, QLD"
279,1997,7,16,Queensland,-24.643124,151.981314,4670,QLD,Watalgan,"Watalgan, 4670, QLD"
280,2018,3,11,Queensland,-26.881254,151.597376,4405,QLD,Bunya Mountains,"Bunya Mountains, 4405, QLD"
281,1954,1,1,Queensland,-24.881667,151.117778,4630,QLD,Three Moon,"Three Moon, 4630, QLD"
282,2001,3,3,Queensland,-18.169444,144.258611,4871,QLD,Mount Surprise,"Mount Surprise, 4871, QLD"
283,2006,8,22,Queensland,-28.082715,153.155632,4275,QLD,Ferny Glen,"Ferny Glen, 4275, QLD"
284,1992,11,1,Queensland,-23.815088,151.05107,4694,QLD,Aldoga,"Aldoga, 4694, QLD"
285,1974,1,1,Queensland,-24.798333,152.438611,4670,QLD,Mon Repos,"Mon Repos, 4670, QLD"
286,2010,4,23,Queensland,-17.4839,138.18174,4830,QLD,Nicholson,"Nicholson, 4830, QLD"
287,2007,2,7,Queensland,-23.778889,151.130139,4694,QLD,Targinnie,"Targinnie, 4694, QLD"
288,1993,9,1,Queensland,-27.456741,152.542741,4311,QLD,Rifle Range,"Rifle Range, 4311, QLD"
289,2003,1,2,Queensland,-17.4125,145.345833,4887,QLD,Kalunga,"Kalunga, 4887, QLD"
290,1965,1,1,Queensland,-23.831667,150.934444,4695,QLD,Machine Creek,"Machine Creek, 4695, QLD"
291,1994,1,5,Queensland,-26.861107,152.992712,4519,QLD,Beerwah,"Beerwah, 4519, QLD"
292,1996,2,17,Queensland,-25.875001,152.623992,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
293,2016,5,30,Queensland,-19.17831,145.92485,4816,QLD,Paluma,"Paluma, 4816, QLD"
294,2015,3,15,Queensland,-27.68857,152.075016,4344,QLD,Egypt,"Egypt, 4344, QLD"
295,1992,9,2,Queensland,-27.323404,153.042732,4017,QLD,Bracken Ridge,"Bracken Ridge, 4017, QLD"
296,1998,2,20,Queensland,-24.969005,152.054131,4671,QLD,Bullyard,"Bullyard, 4671, QLD"
297,1964,1,1,Queensland,-26.24,151.451111,4613,QLD,Coverty,"Coverty, 4613, QLD"
298,2007,12,25,Queensland,-18.206944,144.660833,4871,QLD,Mount Surprise,"Mount Surprise, 4871, QLD"
299,1997,10,13,Queensland,-25.718232,152.344034,4620,QLD,Glenbar,"Glenbar, 4620, QLD"
300,2009,6,3,Queensland,-26.997937,153.115454,4507,QLD,Welsby,"Welsby, 4507, QLD"
301,1995,1,18,Queensland,-25.883449,152.619014,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
302,1992,4,1,Queensland,-27.456741,152.542741,4311,QLD,Rifle Range,"Rifle Range, 4311, QLD"
303,2010,11,6,Queensland,-27.493117,153.064303,4151,QLD,Coorparoo,"Coorparoo, 4151, QLD"
304,2016,5,11,Queensland,-19.11588,146.09295,4816,QLD,Paluma,"Paluma, 4816, QLD"
305,1997,7,14,Queensland,-24.666462,151.972468,4674,QLD,Rosedale,"Rosedale, 4674, QLD"
306,1999,3,23,Queensland,-26.036656,151.629182,4612,QLD,Wigton,"Wigton, 4612, QLD"
307,1974,1,1,Queensland,-24.848333,152.334444,4670,QLD,Bundaberg North,"Bundaberg North, 4670, QLD"
308,1995,1,18,Queensland,-25.883449,152.619014,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
309,2000,11,9,Queensland,-26.838766,152.87807,4519,QLD,Peachester,"Peachester, 4519, QLD"
310,1998,12,4,Queensland,-22.948055,146.923372,4721,QLD,Clermont,"Clermont, 4721, QLD"
311,2008,2,19,Queensland,-28.190866,153.256054,4213,QLD,Springbrook,"Springbrook, 4213, QLD"
312,1994,2,15,Queensland,-27.8234,153.376064,4209,QLD,Pimpama,"Pimpama, 4209, QLD"
313,1990,12,26,Queensland,-19.895417,146.190139,4820,QLD,Basalt,"Basalt, 4820, QLD"
314,1992,11,11,Queensland,-27.256738,152.992732,4503,QLD,Kallangur,"Kallangur, 4503, QLD"
315,2016,5,30,Queensland,-19.17831,145.92485,4816,QLD,Paluma,"Paluma, 4816, QLD"
316,1968,1,1,Queensland,-27.365,153.021944,4034,QLD,Aspley,"Aspley, 4034, QLD"
317,1979,3,21,Queensland,-13.977653,143.548449,4892,QLD,Coen,"Coen, 4892, QLD"
318,1974,1,1,Queensland,-17.348333,145.934444,4861,QLD,Babinda,"Babinda, 4861, QLD"
319,2007,2,1,Queensland,-26.36009,152.769752,4569,QLD,Cooran,"Cooran, 4569, QLD"
320,1989,12,1,Queensland,-16.698333,145.159444,4871,QLD,Mount Mulligan,"Mount Mulligan, 4871, QLD"
321,2000,1,15,Queensland,-24.435278,148.458611,4722,QLD,Albinia,"Albinia, 4722, QLD"
322,2013,11,11,Queensland,-19.05906,146.17104,4816,QLD,Paluma,"Paluma, 4816, QLD"
323,1996,2,14,Queensland,-25.883449,152.619014,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
324,1977,1,1,Queensland,-20.365,146.201111,4820,QLD,Seventy Mile,"Seventy Mile, 4820, QLD"
325,1964,1,1,Queensland,-27.673333,153.267778,4130,QLD,Carbrook,"Carbrook, 4130, QLD"
326,1981,1,1,Queensland,-25.106747,152.388555,4660,QLD,Goodwood,"Goodwood, 4660, QLD"
327,1996,11,1,Queensland,-26.742,152.842,4552,QLD,Maleny,"Maleny, 4552, QLD"
328,1978,1,1,Queensland,-16.048333,142.384444,4892,QLD,Maramie,"Maramie, 4892, QLD"
329,2006,6,15,Queensland,-20.734266,147.676848,4804,QLD,Newlands,"Newlands, 4804, QLD"
330,2018,4,17,Queensland,-27.70398,152.09335,4343,QLD,Fordsdale,"Fordsdale, 4343, QLD"
331,1996,2,29,Queensland,-25.885565,152.630677,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
332,1974,1,1,Queensland,-26.631667,152.967778,4560,QLD,Nambour,"Nambour, 4560, QLD"
333,1992,8,21,Queensland,-27.690071,152.859404,4306,QLD,White Rock,"White Rock, 4306, QLD"
334,2018,2,1,Queensland,-26.554636,152.744831,4574,QLD,Kenilworth,"Kenilworth, 4574, QLD"
335,1993,12,6,Queensland,-27.206737,153.076064,4022,QLD,Rothwell,"Rothwell, 4022, QLD"
336,1980,1,1,Queensland,-21.798333,147.951111,4744,QLD,Moranbah,"Moranbah, 4744, QLD"
337,2014,2,24,Queensland,-15.672778,145.010833,4871,QLD,Lakeland,"Lakeland, 4871, QLD"
338,2004,10,23,Queensland,-24.326049,151.596278,4677,QLD,Miriam Vale,"Miriam Vale, 4677, QLD"
339,1986,2,1,Queensland,-12.665,143.317778,4892,QLD,Iron Range,"Iron Range, 4892, QLD"
340,2013,5,18,Queensland,-16.648809,145.261797,4871,QLD,Mount Carbine,"Mount Carbine, 4871, QLD"
341,1979,3,9,Queensland,-13.943156,143.197453,4892,QLD,Coen,"Coen, 4892, QLD"
342,1979,1,1,Queensland,-21.148333,148.634444,4756,QLD,Finch Hatton,"Finch Hatton, 4756, QLD"
343,1992,11,24,Queensland,-27.985065,152.624681,4310,QLD,Mount French,"Mount French, 4310, QLD"
344,1994,5,2,Queensland,-27.006737,153.159394,4507,QLD,Welsby,"Welsby, 4507, QLD"
345,1994,1,19,Queensland,-28.306737,152.85941,4287,QLD,Running Creek,"Running Creek, 4287, QLD"
346,2006,9,24,Queensland,-28.17321,153.227061,4211,QLD,Numinbah Valley,"Numinbah Valley, 4211, QLD"
347,2016,5,19,Queensland,-19.1259,146.19125,4816,QLD,Paluma,"Paluma, 4816, QLD"
348,1993,11,6,Queensland,-26.923409,152.542736,4515,QLD,Sheep Station Creek,"Sheep Station Creek, 4515, QLD"
349,1994,2,1,Queensland,-26.706739,153.02606,4556,QLD,Tanawha,"Tanawha, 4556, QLD"
350,1994,1,5,Queensland,-27.440071,152.9594,4051,QLD,Enoggera,"Enoggera, 4051, QLD"
351,1994,5,21,Queensland,-26.964973,152.951071,4517,QLD,Beerburrum,"Beerburrum, 4517, QLD"
352,2007,4,21,Queensland,-19.204783,146.062441,4816,QLD,Paluma,"Paluma, 4816, QLD"
353,1994,4,18,Queensland,-21.731667,149.367778,4738,QLD,Ilbilbie,"Ilbilbie, 4738, QLD"
354,1993,6,1,Queensland,-27.373405,152.942733,4055,QLD,Bunya,"Bunya, 4055, QLD"
355,2016,10,27,Queensland,-13.427637,142.592984,4892,QLD,Coen,"Coen, 4892, QLD"
356,1974,1,1,Queensland,-24.998333,151.951111,4671,QLD,Gin Gin,"Gin Gin, 4671, QLD"
357,2001,5,1,Queensland,-23.992559,151.211595,4680,QLD,Calliope,"Calliope, 4680, QLD"
358,2001,1,13,Queensland,-27.895,153.385833,4216,QLD,Coombabah,"Coombabah, 4216, QLD"
359,1993,12,20,Queensland,-27.623405,152.759405,4305,QLD,Ipswich,"Ipswich, 4305, QLD"
360,2002,1,15,Queensland,-26.797574,151.673295,4615,QLD,Wengenville,"Wengenville, 4615, QLD"
361,2016,9,10,Queensland,-27.268749,152.851523,4520,QLD,Samsonvale,"Samsonvale, 4520, QLD"
362,1996,9,24,Queensland,-24.957248,150.017757,4719,QLD,Isla,"Isla, 4719, QLD"
363,2019,7,8,Queensland,-16.553333,145.075,4871,QLD,Mount Carbine,"Mount Carbine, 4871, QLD"
364,2004,1,16,Queensland,-27.537909,152.508259,4311,QLD,Prenzlau,"Prenzlau, 4311, QLD"
365,1994,3,2,Queensland,-27.556735,153.24273,4164,QLD,Thornlands,"Thornlands, 4164, QLD"
366,1956,1,1,Queensland,-27.523333,153.042778,4121,QLD,Tarragindi,"Tarragindi, 4121, QLD"
367,1979,1,1,Queensland,-12.681667,141.926111,4874,QLD,Weipa Airport,"Weipa Airport, 4874, QLD"
368,1974,1,1,Queensland,-27.331667,152.759444,4306,QLD,England Creek,"England Creek, 4306, QLD"
369,1997,6,16,Queensland,-25.118808,152.087498,4671,QLD,Duingal,"Duingal, 4671, QLD"
370,2001,3,17,Queensland,-17.944444,141.383056,4890,QLD,Normanton,"Normanton, 4890, QLD"
371,1995,11,18,Queensland,-26.830358,151.935245,4614,QLD,Yarraman,"Yarraman, 4614, QLD"
372,1995,1,27,Queensland,-25.873614,152.646665,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
373,2000,1,14,Queensland,-26.569444,150.148056,4415,QLD,Dalwogon,"Dalwogon, 4415, QLD"
374,2008,10,25,Queensland,-13.42065,142.54179,4892,QLD,Archer River,"Archer River, 4892, QLD"
375,2014,3,26,Queensland,-23.652512,150.694523,4699,QLD,Bajool,"Bajool, 4699, QLD"
376,2002,6,4,Queensland,-16.855833,143.152222,4892,QLD,Staaten,"Staaten, 4892, QLD"
377,1993,1,1,Queensland,-27.640069,153.246898,4165,QLD,Mount Cotton,"Mount Cotton, 4165, QLD"
378,1994,12,21,Queensland,-27.406742,152.342744,4311,QLD,Churchable,"Churchable, 4311, QLD"
379,1992,5,24,Queensland,-27.573402,153.276063,4164,QLD,Thornlands,"Thornlands, 4164, QLD"
380,1993,9,16,Queensland,-26.890077,152.29274,4314,QLD,Moore,"Moore, 4314, QLD"
381,1993,1,1,Queensland,-27.640071,152.87607,4300,QLD,Bellbird Park,"Bellbird Park, 4300, QLD"
382,2010,9,11,Queensland,-19.07274,146.02251,4816,QLD,Paluma,"Paluma, 4816, QLD"
383,2003,5,28,Queensland,-27.668889,152.816667,4306,QLD,Swanbank,"Swanbank, 4306, QLD"
384,1973,1,1,Queensland,-18.548333,139.867778,4823,QLD,Stokes,"Stokes, 4823, QLD"
385,2004,10,23,Queensland,-24.354381,151.610495,4677,QLD,Mount Tom,"Mount Tom, 4677, QLD"
386,1978,12,11,Queensland,-13.873487,143.542782,4892,QLD,Coen,"Coen, 4892, QLD"
387,1971,1,1,Queensland,-27.606667,152.784444,4304,QLD,North Booval,"North Booval, 4304, QLD"
388,2002,11,15,Queensland,-27.673612,153.276436,4130,QLD,Carbrook,"Carbrook, 4130, QLD"
389,1993,8,1,Queensland,-12.304884,143.055285,4874,QLD,Shelburne,"Shelburne, 4874, QLD"
390,2010,1,23,Queensland,-24.62513,151.55974,4676,QLD,Gindoran,"Gindoran, 4676, QLD"
391,1999,8,5,Queensland,-27.200423,152.530461,4312,QLD,Crossdale,"Crossdale, 4312, QLD"
392,1994,1,27,Queensland,-26.473407,152.909393,4562,QLD,Eerwah Vale,"Eerwah Vale, 4562, QLD"
393,2005,4,17,Queensland,-18.231232,138.087323,4825,QLD,Lawn Hill,"Lawn Hill, 4825, QLD"
394,1993,3,9,Queensland,-27.690071,152.892737,4300,QLD,Spring Mountain,"Spring Mountain, 4300, QLD"
395,1999,4,20,Queensland,-23.258368,149.751327,4702,QLD,Glenroy,"Glenroy, 4702, QLD"
396,1977,1,1,Queensland,-20.848333,144.201111,4821,QLD,Hughenden,"Hughenden, 4821, QLD"
397,2015,8,29,Queensland,-13.41993,142.54041,4892,QLD,Archer River,"Archer River, 4892, QLD"
398,1994,6,1,Queensland,-27.456741,152.542741,4311,QLD,Rifle Range,"Rifle Range, 4311, QLD"
399,1995,3,21,Queensland,-25.873614,152.646665,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
400,1995,3,28,Queensland,-26.962092,152.886205,4516,QLD,Elimbah,"Elimbah, 4516, QLD"
401,1995,5,17,Queensland,-24.946108,150.971827,4630,QLD,Coominglah Forest,"Coominglah Forest, 4630, QLD"
402,1994,12,11,Queensland,-17.825971,145.564639,4872,QLD,Koombooloomba,"Koombooloomba, 4872, QLD"
403,1998,12,8,Queensland,-19.060844,146.116611,4816,QLD,Paluma,"Paluma, 4816, QLD"
404,1992,1,1,Queensland,-27.823401,153.326064,4209,QLD,Pimpama,"Pimpama, 4209, QLD"
405,2003,2,12,Queensland,-26.72944,153.05778,4556,QLD,Sippy Downs,"Sippy Downs, 4556, QLD"
406,2000,3,12,Queensland,-24.827021,149.908205,4718,QLD,Warnoah,"Warnoah, 4718, QLD"
407,1999,1,15,Queensland,-17.578889,145.473333,4888,QLD,Ravenshoe,"Ravenshoe, 4888, QLD"
408,1994,1,8,Queensland,-27.673405,152.842738,4301,QLD,Redbank Plains,"Redbank Plains, 4301, QLD"
409,2013,2,22,Queensland,-26.498321,150.221374,4415,QLD,Kowguran,"Kowguran, 4415, QLD"
410,1978,12,1,Queensland,-13.884489,143.273785,4892,QLD,Coen,"Coen, 4892, QLD"
411,1945,1,1,Queensland,-24.856667,152.342778,4670,QLD,Bundaberg North,"Bundaberg North, 4670, QLD"
412,1994,1,1,Queensland,-27.63257,153.095233,4117,QLD,Karawatha,"Karawatha, 4117, QLD"
413,2012,3,11,Queensland,-27.48433,152.0899,4352,QLD,Upper Lockyer,"Upper Lockyer, 4352, QLD"
414,1979,4,5,Queensland,-25.644211,152.771922,4650,QLD,Tuan Forest,"Tuan Forest, 4650, QLD"
415,2007,2,1,Queensland,-18.227222,142.242778,4871,QLD,Croydon,"Croydon, 4871, QLD"
416,1993,7,1,Queensland,-27.67341,152.092751,4344,QLD,Egypt,"Egypt, 4344, QLD"
417,2012,12,13,Queensland,-25.730993,152.436712,4650,QLD,St Mary,"St Mary, 4650, QLD"
418,2016,10,26,Queensland,-13.427637,142.592984,4892,QLD,Coen,"Coen, 4892, QLD"
419,2018,12,28,Queensland,-17.640833,145.463889,4888,QLD,Ravenshoe,"Ravenshoe, 4888, QLD"
420,1964,1,1,Queensland,-24.756667,151.167778,4630,QLD,Mungungo,"Mungungo, 4630, QLD"
421,2000,6,3,Queensland,-24.494787,149.818528,4702,QLD,Alberta,"Alberta, 4702, QLD"
422,2011,9,8,Queensland,-16.805967,145.636107,4881,QLD,Kuranda,"Kuranda, 4881, QLD"
423,1974,1,1,Queensland,-18.998333,146.201111,4816,QLD,Paluma,"Paluma, 4816, QLD"
424,2003,2,12,Queensland,-26.73139,153.0575,4553,QLD,Palmview,"Palmview, 4553, QLD"
425,2012,12,13,Queensland,-25.639642,152.087349,4621,QLD,Boompa,"Boompa, 4621, QLD"
426,2013,3,17,Queensland,-27.033746,153.014196,4516,QLD,Elimbah,"Elimbah, 4516, QLD"
427,1992,1,1,Queensland,-27.456741,152.542741,4311,QLD,Rifle Range,"Rifle Range, 4311, QLD"
428,1974,1,1,Queensland,-18.531667,146.017778,4850,QLD,Long Pocket,"Long Pocket, 4850, QLD"
429,1995,1,27,Queensland,-25.878599,152.639792,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
430,2002,11,13,Queensland,-27.095887,152.838421,4510,QLD,Rocksberg,"Rocksberg, 4510, QLD"
431,1996,3,12,Queensland,-16.701251,145.345538,4871,QLD,Mount Molloy,"Mount Molloy, 4871, QLD"
432,1974,1,1,Queensland,-15.165,145.101111,4895,QLD,Hope Vale,"Hope Vale, 4895, QLD"
433,1959,1,1,Queensland,-26.798333,153.134444,4551,QLD,Caloundra,"Caloundra, 4551, QLD"
434,1993,2,1,Queensland,-26.390073,153.026057,4565,QLD,Tewantin,"Tewantin, 4565, QLD"
435,1992,9,1,Queensland,-27.456741,152.542741,4311,QLD,Rifle Range,"Rifle Range, 4311, QLD"
436,1969,1,1,Queensland,-20.298333,146.634444,4820,QLD,Seventy Mile,"Seventy Mile, 4820, QLD"
437,1978,11,24,Queensland,-13.751824,143.057954,4892,QLD,Coen,"Coen, 4892, QLD"
438,1972,1,1,Queensland,-27.694167,153.184444,4129,QLD,Loganholme,"Loganholme, 4129, QLD"
439,2004,2,14,Queensland,-24.509361,151.274776,4680,QLD,Boyne Valley,"Boyne Valley, 4680, QLD"
440,2002,4,20,Queensland,-24.744997,148.453378,4702,QLD,Rewan,"Rewan, 4702, QLD"
441,1993,5,14,Queensland,-26.840073,152.909396,4519,QLD,Peachester,"Peachester, 4519, QLD"
442,1993,11,1,Queensland,-27.323404,153.026065,4017,QLD,Bracken Ridge,"Bracken Ridge, 4017, QLD"
443,1992,7,7,Queensland,-27.073408,152.559404,4515,QLD,Hazeldean,"Hazeldean, 4515, QLD"
444,1994,4,10,Queensland,-27.440077,152.109415,4352,QLD,White Mountain,"White Mountain, 4352, QLD"
445,2001,3,3,Queensland,-18.149722,144.313333,4871,QLD,Mount Surprise,"Mount Surprise, 4871, QLD"
446,1992,11,25,Queensland,-27.723404,152.876071,4300,QLD,Spring Mountain,"Spring Mountain, 4300, QLD"
447,2001,11,5,Queensland,-19.10029,146.50483,4816,QLD,Clemant,"Clemant, 4816, QLD"
448,2010,6,2,Queensland,-13.47933,142.69269,4892,QLD,Coen,"Coen, 4892, QLD"
449,1979,1,1,Queensland,-27.031667,152.051111,4355,QLD,Anduramba,"Anduramba, 4355, QLD"
450,1993,12,1,Queensland,-27.390077,152.192746,4352,QLD,Palmtree,"Palmtree, 4352, QLD"
451,1995,5,17,Queensland,-19.322341,146.898047,4811,QLD,Stuart,"Stuart, 4811, QLD"
452,1956,1,1,Queensland,-18.831667,145.467778,4850,QLD,Valley Of Lagoons,"Valley Of Lagoons, 4850, QLD"
453,1994,11,19,Queensland,-27.323406,152.742736,4306,QLD,England Creek,"England Creek, 4306, QLD"
454,2002,6,6,Queensland,-24.585903,152.084945,4670,QLD,Mullett Creek,"Mullett Creek, 4670, QLD"
455,1999,4,20,Queensland,-23.258368,149.751327,4702,QLD,Glenroy,"Glenroy, 4702, QLD"
456,1992,2,15,Queensland,-27.54007,152.992734,4106,QLD,Rocklea,"Rocklea, 4106, QLD"
457,1998,7,6,Queensland,-22.881756,150.717742,4703,QLD,Stockyard,"Stockyard, 4703, QLD"
458,2002,11,4,Queensland,-26.351386,152.913012,4568,QLD,Pomona,"Pomona, 4568, QLD"
459,1996,9,28,Queensland,-27.593007,152.515713,4340,QLD,Woolshed,"Woolshed, 4340, QLD"
460,1998,2,13,Queensland,-26.755066,152.534206,4515,QLD,Jimna,"Jimna, 4515, QLD"
461,1993,5,18,Queensland,-12.633161,143.411114,4892,QLD,Iron Range,"Iron Range, 4892, QLD"
462,1993,1,1,Queensland,-27.406737,153.042732,4012,QLD,Wavell Heights,"Wavell Heights, 4012, QLD"
463,1999,4,20,Queensland,-23.258368,149.751327,4702,QLD,Glenroy,"Glenroy, 4702, QLD"
464,1995,1,27,Queensland,-25.878599,152.639792,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
465,1994,1,28,Queensland,-26.840073,152.909396,4519,QLD,Peachester,"Peachester, 4519, QLD"
466,2013,5,25,Queensland,-12.0594,142.04826,4874,QLD,Mapoon,"Mapoon, 4874, QLD"
467,2016,10,26,Queensland,-13.427637,142.592984,4892,QLD,Coen,"Coen, 4892, QLD"
468,2013,5,18,Queensland,-16.584717,145.227937,4871,QLD,Mount Carbine,"Mount Carbine, 4871, QLD"
469,1992,6,25,Queensland,-26.756743,152.476069,4515,QLD,Jimna,"Jimna, 4515, QLD"
470,2012,11,10,Queensland,-25.151209,152.373174,4660,QLD,Redridge,"Redridge, 4660, QLD"
471,1996,6,4,Queensland,-26.62206,152.690649,4574,QLD,Kenilworth,"Kenilworth, 4574, QLD"
472,1997,8,25,Queensland,-26.381855,152.39747,4601,QLD,Wrattens Forest,"Wrattens Forest, 4601, QLD"
473,2011,12,9,Queensland,-14.925,144.196389,4892,QLD,Lakefield,"Lakefield, 4892, QLD"
474,1998,1,16,Queensland,-24.948911,153.251658,4581,QLD,Fraser Island,"Fraser Island, 4581, QLD"
475,2002,2,10,Queensland,-24.360915,151.022521,4680,QLD,Tablelands,"Tablelands, 4680, QLD"
476,1994,3,12,Queensland,-27.590078,151.992752,4350,QLD,Rangeville,"Rangeville, 4350, QLD"
477,1991,10,1,Queensland,-26.923408,152.676067,4514,QLD,Stony Creek,"Stony Creek, 4514, QLD"
478,1999,2,15,Queensland,-25.79685,151.458392,4625,QLD,Pile Gully,"Pile Gully, 4625, QLD"
479,1974,1,1,Queensland,-20.798333,148.551111,4799,QLD,Bloomsbury,"Bloomsbury, 4799, QLD"
480,1993,8,25,Queensland,-27.440077,152.17608,4344,QLD,Seventeen Mile,"Seventeen Mile, 4344, QLD"
481,1993,1,1,Queensland,-27.473403,153.176064,4179,QLD,Manly West,"Manly West, 4179, QLD"
482,1981,12,2,Queensland,-24.173419,151.851058,4677,QLD,Eurimbula,"Eurimbula, 4677, QLD"
483,2000,1,1,Queensland,-27.543401,153.419116,4183,QLD,North Stradbroke Island,"North Stradbroke Island, 4183, QLD"
484,2016,1,31,Queensland,-24.140682,151.109958,4680,QLD,Wooderson,"Wooderson, 4680, QLD"
485,2006,4,26,Queensland,-28.085509,152.417836,4309,QLD,Clumber,"Clumber, 4309, QLD"
486,1997,10,20,Queensland,-26.102293,152.970062,4580,QLD,Cooloola,"Cooloola, 4580, QLD"
487,2002,6,7,Queensland,-24.208962,151.797724,4677,QLD,Eurimbula,"Eurimbula, 4677, QLD"
488,1974,1,1,Queensland,-24.365,151.301111,4680,QLD,Boyne Valley,"Boyne Valley, 4680, QLD"
489,1993,3,16,Queensland,-28.223406,152.526081,4310,QLD,Carneys Creek,"Carneys Creek, 4310, QLD"
490,1992,10,20,Queensland,-27.990072,152.626078,4310,QLD,Mount French,"Mount French, 4310, QLD"
491,2001,1,13,Queensland,-27.950556,153.377222,4214,QLD,Parkwood,"Parkwood, 4214, QLD"
492,1990,11,1,Queensland,-27.373407,152.576073,4311,QLD,Wivenhoe Hill,"Wivenhoe Hill, 4311, QLD"
493,2006,6,18,Queensland,-20.764394,147.700768,4804,QLD,Newlands,"Newlands, 4804, QLD"
494,2010,11,2,Queensland,-17.47929,138.21943,4830,QLD,Nicholson,"Nicholson, 4830, QLD"
495,2008,10,25,Queensland,-13.42065,142.54179,4892,QLD,Archer River,"Archer River, 4892, QLD"
496,2011,3,9,Queensland,-26.2245,149.77869,4419,QLD,Woleebee,"Woleebee, 4419, QLD"
497,1953,1,1,Queensland,-20.065,146.267778,4820,QLD,Richmond Hill,"Richmond Hill, 4820, QLD"
498,2012,10,4,Queensland,-16.805517,145.636068,4881,QLD,Kuranda,"Kuranda, 4881, QLD"
499,2002,6,7,Queensland,-24.181184,151.830779,4677,QLD,Eurimbula,"Eurimbula, 4677, QLD"
500,2007,4,20,Queensland,-19.205007,146.062205,4816,QLD,Paluma,"Paluma, 4816, QLD"
501,1995,2,1,Queensland,-10.694167,142.530278,4876,QLD,Somerset,"Somerset, 4876, QLD"
502,1997,11,10,Queensland,-28.126901,153.25034,4211,QLD,Numinbah Valley,"Numinbah Valley, 4211, QLD"
503,2016,5,19,Queensland,-18.35604,146.30667,4849,QLD,Hinchinbrook,"Hinchinbrook, 4849, QLD"
504,1970,1,1,Queensland,-16.965,141.951111,4892,QLD,Yagoonya,"Yagoonya, 4892, QLD"
505,2010,10,31,Queensland,-17.48449,138.22004,4830,QLD,Nicholson,"Nicholson, 4830, QLD"
506,2001,3,3,Queensland,-18.164722,144.295278,4871,QLD,Mount Surprise,"Mount Surprise, 4871, QLD"
